"","G_2022","AB_2022","PA_2022","H_2022","X1B_2022","X2B_2022","X3B_2022","HR_2022","R_2022","RBI_2022","BB_2022","IBB_2022","SO_2022","HBP_2022","SF_2022","SH_2022","GDP_2022","SB_2022","CS_2022","AVG_2022","GB_2022","FB_2022","LD_2022","IFFB_2022","Pitches_2022","Balls_2022","Strikes_2022","IFH_2022","BU_2022","BUH_2022","BB_pct_2022","K_pct_2022","BB_K_2022","OBP_2022","SLG_2022","OPS_2022","ISO_2022","BABIP_2022","GB_FB_2022","LD_pct_2022","GB_pct_2022","FB_pct_2022","IFFB_pct_2022","HR_FB_2022","IFH_pct_2022","BUH_pct_2022","TTO_pct_2022","wOBA_2022","wRAA_2022","wRC_2022","WAR_2022","BaseRunning_2022","Spd_2022","wRC_plus_2022","wBsR_2022","WPA_2022","Clutch_2022","O.Swing_pct_2022","Z.Swing_pct_2022","Swing_pct_2022","O.Contact_pct_2022","Z.Contact_pct_2022","Contact_pct_2022","Zone_pct_2022","F.Strike_pct_2022","SwStr_pct_2022","CStr_pct_2022","C.SwStr_pct_2022","BB_pct_plus_2022","K_pct_plus_2022","OBP_plus_2022","SLG_plus_2022","ISO_plus_2022","BABIP_plus_2022","LD_pct_plus_2022","GB_pct_plus_2022","FB_pct_plus_2022","HRFB_pct_plus_2022","xwOBA_2022","xAVG_2022","xSLG_2022","XBR_2022","EV_2022","LA_2022","Barrels_2022","Barrel_pct_2022","maxEV_2022","HardHit_2022","HardHit_pct_2022"
"HR_FB_2021",0.24377628706003,0.275194074956255,0.284787105727303,0.255900456981492,0.178046108155931,0.242568743640658,0.0667850626774747,0.445576315208605,0.301975988921783,0.363137646121801,0.339594060575555,0.257704256523167,0.428681209181641,0.182633135520429,0.179334423214943,-0.27374299170275,0.220551028125831,0.0396286220045013,0.0345461165259422,0.098019972899403,0.172859047962473,0.262168579083125,0.185957794237606,0.188045236270094,0.302762921051356,0.319838122562538,0.289834029076839,0.161990111994514,-0.24053541110048,-0.131040861388125,0.191607247718716,0.182541448827383,0.0119799777536421,0.18461835734824,0.289704367595765,0.269521706726696,0.359742368633054,0.0789350503760903,-0.183512266974418,0.0336425938485423,-0.206534381496515,0.19337628211616,-0.034634406808546,0.302832558338816,0.0430216903379356,-0.0255328881012867,0.306909657412165,0.262280256775223,0.305336920678975,0.334504019906206,0.214845550203441,-0.116916371252987,-0.0853173997359311,0.262699679533215,-0.0361854952921192,0.250630016659589,-0.0379063447544616,-0.0793910992792111,0.107899738048364,-0.04041451933797,-0.275578278333471,-0.249218215764122,-0.297367450692061,-0.20078741908407,-0.0767236002206685,0.245424493964061,-0.115480375119139,0.16095541002832,0.189425903744252,0.182563335473933,0.184433292762924,0.289273982674996,0.358289799508239,0.0789648556145598,0.0334955017465328,-0.206849997088435,0.194712111220074,0.298973093876637,0.392469495562254,0.147711255733457,0.454728604603195,-0.135417348606016,0.439828948166185,0.193208365678633,0.489008728494268,0.5071229744633,0.466300396065551,0.339901901606485,0.430563107351411
"IFH_pct_2021",0.0254415039120154,0.034465598068926,0.0267219113518574,0.0555358283009654,0.0585599297055635,0.0429750168662486,0.08839039452289,0.02789267872991,0.0691133440357854,0.0343931838587928,-0.0337216788800134,0.0331672619575104,0.0385766798307167,0.00675977398143081,-0.0385440608335185,-0.0276496344273015,0.0128567774726355,0.132988025487914,0.117934392808855,0.0526923648354491,0.0508488052160207,0.0045205978722666,0.0291484841463516,6.72590420532592e-05,0.012827246803508,-0.00598731254803831,0.0238777257651791,0.170822832702685,-0.000570830005410215,0.00902972353105536,-0.108631434359154,0.0203131821596859,-0.0972705883489217,-0.0119538585516704,0.0444868437533565,0.0267385699932111,0.0273367970121169,0.0349832798003674,0.0755245291454114,-0.00263763834355041,0.126725420050358,-0.12829609951502,-0.0112412074261145,0.0362005978614656,0.218136619479312,0.0400934905089905,-0.014308893648541,0.0201925980862034,0.0546634153194373,0.0416295193802418,0.0887741520048918,0.143473293294659,0.151480153088214,0.0228271364391805,0.0810589529418296,0.0512247171754857,0.0085615225134958,0.111106271325835,0.119759194159853,0.134114834609566,-0.0819976558651337,-0.0484304270548044,-0.0861686820752609,-0.0328520437369584,0.130846963176846,0.128075333363666,-0.0860139929691786,0.0598042643510728,-0.108846169091376,0.0212590505466538,-0.012203706993291,0.0438209270166386,0.0257512358541567,0.035005424860713,-0.00234030384830359,0.127384395979847,-0.12885773326377,0.033030682871821,0.00151457555063528,0.0472214978530272,0.03017687539251,0.143948612064292,-0.0414821195252968,-0.106567556444808,0.0337880375984008,-0.00176978279826216,0.084620784189442,0.0341934766400846,-0.0226413716574556
"BUH_pct_2021",0.123135750872725,0.0773447863957687,0.0815069517854972,0.0735070992841621,0.0791899026948036,0.0784788601816136,0.215758545558698,-0.00978181336189119,0.0805955055304053,0.0339755843282947,0.0945098755213137,0.161215855336975,0.0298851556574042,0.0876371184156504,0.0441526959028657,0.0664577053883631,-0.0151065769293503,0.1312259809983,0.165805115821634,0.0499244739412446,0.0789112978320476,0.0772785195037153,0.0865816967785336,0.0151609261732464,0.0763682870043822,0.0766348813100609,0.0755056243875467,0.0233651320781054,0.207781206761098,0.270011799637869,0.0395661794229822,-0.0944016550280588,0.0827969097925189,0.0678640950774181,0.0400985492703546,0.0526732009571425,0.0228806612296583,0.00323930915080558,-0.0351761091568977,0.0181029066024034,-0.0225778556454741,0.0133789936576075,-0.02206858055301,-0.0535504206751726,-0.00900748989809973,0.231500134091504,-0.0751521583051057,0.0496143146622422,0.00717662671543893,0.0641529075721367,0.0727674699154182,0.095474838394286,0.186211288109803,0.0545162191567486,0.0198894715397169,0.0494776481417718,0.071339297352486,-0.0427327757965013,-0.0325615825213782,-0.0287749019145475,0.0699440733572272,0.112105747266924,0.111965384943904,0.0888715373996947,-0.0879782061687049,-0.104868450840234,0.0109752594337297,-0.104783983928795,0.0382981294965761,-0.0951809745162247,0.0672325047682098,0.0397117493120835,0.0226396606630252,0.00283699724365639,0.0175257109683659,-0.0233646110673004,0.0141101563659069,-0.0544956210681752,0.0212617847836767,0.0380539675078615,-0.00624472761811483,0.116440015325098,-0.0615882122104649,0.00588927473405669,-0.00338035274802718,-0.0465602448638563,0.000979848866710833,0.0349408508439354,-0.0736062818996738
"TTO_pct_2021",-0.162757014673009,-0.179324282838229,-0.162921614255929,-0.219704256951584,-0.289081621422344,-0.1872410081848,-0.0857913532506367,0.0670018303687467,-0.118919170768024,-0.0837407302399018,0.011877527628392,0.0109285054751584,0.138398296437412,-0.097036443101401,-0.13858531829269,-0.102504003609788,-0.231224751897019,-0.093388893710091,-0.111478761244789,-0.298914480369268,-0.304132265017268,-0.185377760633133,-0.280648316363661,-0.173115687434808,-0.118769172647787,-0.0752763072102915,-0.143492127019239,-0.208832376771839,-0.0895582355392291,-0.0587227155656623,0.302857765669643,0.617030046392155,-0.158698801024159,-0.104113627036955,-0.089233123264718,-0.10019589244906,0.0879278883072892,-0.0175113994050262,-0.133000007434635,-0.0776485401395169,-0.198884626350202,0.245352830501324,-0.00835657985471448,0.157576295331685,0.00239889205205183,-0.0290788791527216,0.688925539471652,-0.0911730410325469,0.0196793114024468,-0.114836105974904,-0.0986002432647787,-0.0047425002368495,-0.0815152016435696,-0.0862845928664757,0.00964675517250504,0.002568208446677,-0.0869175096981509,-0.243064639686356,0.0182671602998302,-0.180608755704937,-0.578964690242562,-0.50440981315736,-0.583808210517951,-0.0900220032791497,-0.0309471785971706,0.456618451168859,-0.009503672511582,0.492126313622219,0.303510138309007,0.617214622166434,-0.103738244820323,-0.0886586515444252,0.0890257091503111,-0.017340731163351,-0.0769314120733846,-0.198754692635811,0.244814466368893,0.15717230034388,-0.0334637102369455,-0.382497191824738,0.00842706564935793,-0.0122318475927586,0.241957915162495,0.261661857430982,0.102335640955717,0.380324137884676,0.100383375866523,-0.13839677440453,0.21381131518437
"wOBA_2021",0.409965536780162,0.447235797721238,0.456537807191121,0.447719270995357,0.409356633245223,0.425143423104816,0.170023325914662,0.432821413536116,0.466622274971952,0.45300262990907,0.467828913419404,0.324266401319622,0.421549487642298,0.306046586655513,0.317923230571905,-0.168799683619413,0.344334690812399,0.170896321945041,0.161456674682773,0.246482102652044,0.386985496342427,0.443136279749447,0.422998474011817,0.304063378326388,0.463187995387386,0.47333061148932,0.452894731945296,0.288557474001641,-0.0781126777376543,0.00563931748688053,0.210182387567924,-0.135077406839084,0.243865905841894,0.331717931256586,0.288469699454273,0.322144095880862,0.248093919571434,0.110994720991774,-0.0983786683970135,0.0970048237277251,-0.111418322817481,0.0619393063785739,-0.0626051951000089,0.119635396965416,0.015716664108413,0.0190648249588104,0.000791516399437336,0.326611068129936,0.345415221868599,0.479512696331483,0.33478830888866,-0.0373365744799669,-0.0164712543481515,0.320281794933293,-0.0102438902604395,0.262708096344179,-0.0248673833300733,-0.155431773672802,0.00446765483720254,-0.133925933086789,0.0435275970329805,0.0737946431240355,0.0737813992752129,-0.140192841358854,-0.137456731536155,-0.108318287984047,0.00122962907796276,-0.117771008314433,0.206049199533415,-0.136014102223928,0.330324383377325,0.287130987024277,0.245740157991561,0.110479937451143,0.0956767170530214,-0.112417301692847,0.0649895319977343,0.116860100063313,0.432484647140623,0.30737753689831,0.412144442039608,-0.0440387772094908,0.276590744741019,0.0982528045642972,0.469812532132813,0.266684794225373,0.395394457215878,0.467019314561905,0.248621687278757
"wRAA_2021",0.416510144029335,0.491112787851531,0.506239738221598,0.511060036025297,0.44551956239338,0.497132480750018,0.155711168333978,0.561073260400144,0.548147060237859,0.552193827952119,0.567818640821134,0.503674399175448,0.457209522253508,0.307365173509834,0.330560815250005,-0.213802996862958,0.392911818968779,0.18718867473197,0.189681753651679,0.308315113616722,0.423365716575387,0.496407043660294,0.461245420976722,0.307326516476375,0.512149653322051,0.532632493462859,0.495266560869106,0.321848066866524,-0.138305616568944,-0.0337911671912957,0.247868740097432,-0.148694857749261,0.288523015674878,0.391275890722127,0.398381941997177,0.420578559103273,0.366355933187085,0.149914421059413,-0.0897856148214509,0.0553328236732488,-0.0911765817246744,0.0635998443105674,-0.0956942581058461,0.257051938106743,0.0203391768947387,0.0167592310407184,0.0234887341829136,0.417221596533634,0.524102428430408,0.587266811261535,0.438919332865037,-0.0528648623332799,-0.0450879952642078,0.413291849198396,-0.0256673627966113,0.409939237424038,-0.0564082086320593,-0.103804713657554,0.1253150732951,-0.0531659458168484,0.0440830716130478,0.0469964362924615,0.0574785280700705,-0.19535307564597,-0.176179877763514,-0.0676119179035185,-0.137790838586895,-0.203386072419252,0.244344061074188,-0.149577323579054,0.39035020069108,0.39729656921558,0.364317646239032,0.149525811025647,0.0540009590661741,-0.0918017064718795,0.0664627757166745,0.253873573806538,0.482277677067779,0.343994460897609,0.475144063607442,-0.055586832053279,0.355152641480131,0.0645385997870897,0.598226757013696,0.338056635946269,0.415604599565495,0.5515459125722,0.346616208104735
"wRC_2021",0.618284207679396,0.69463286356193,0.701419837740199,0.697037085119044,0.653791201762255,0.671483882936851,0.256754808500391,0.606887429075345,0.693555789550557,0.690756755457563,0.662323611102391,0.463539657729491,0.595278992177205,0.409100817856422,0.461839054395149,-0.152446981326331,0.551617867787043,0.269803404438052,0.282581004520607,0.37596492280374,0.638370150205916,0.687468418115029,0.665354352659553,0.48742006573282,0.697723498840195,0.696828432883087,0.691819172862597,0.49232712091583,-0.0905916839058351,0.00579904423147845,0.182426994108952,-0.288657475962189,0.313306857932522,0.412274410440659,0.428758134873288,0.449440233406757,0.361654744069939,0.137371331670978,-0.124352178270615,0.0813455623914132,-0.107700546024037,0.0665362879109464,-0.0991073282546358,0.197528024788811,0.0490924286166285,0.0602268184386854,-0.129154284542768,0.444003925523481,0.457622715175649,0.707947229739123,0.515534808753246,-0.036724736610873,-0.0189140558296291,0.442670693271327,-0.033154946835246,0.377700079891333,0.0117090654382055,-0.0727652383980468,0.0782516978140958,-0.0458208191644207,0.155733003188188,0.173798811956674,0.184124800423846,-0.166901049551706,-0.19681914772003,-0.176270371739346,-0.0884462066937801,-0.276298436106114,0.181876153637218,-0.288660415887501,0.413277412969164,0.428724252201716,0.360516030322744,0.137490700215023,0.0818070305143638,-0.107328326589765,0.0679944690859764,0.195482133527633,0.520038398569059,0.44979935893542,0.510098457556575,-0.0293216401243526,0.338241683255826,0.0574653221837299,0.654019620513493,0.290375452058541,0.447953852076775,0.710107377896931,0.326018315755082
"WAR_2021",0.535522655309335,0.599627395273022,0.60823842294351,0.611172720228845,0.567990052587715,0.58214210334232,0.263702002076318,0.552112039605517,0.644743040254193,0.60443884155092,0.58896135860317,0.445233141380929,0.500928880798741,0.390013543036653,0.388537670145151,-0.0906482588587951,0.451650983208909,0.371026477542736,0.331575307939431,0.349194253172227,0.54817370864454,0.606843126833419,0.568226971213655,0.444377763858207,0.602207264777451,0.604971852480425,0.59501149880177,0.460986181173947,-0.0183232930464504,0.0515813886138503,0.159418573925601,-0.251986823133496,0.286892951436579,0.383591478235837,0.394257866619537,0.414906158499924,0.329969914528443,0.143626036595836,-0.087718788813396,0.029642368532538,-0.0721733365302733,0.0579702284440466,-0.0780468007928234,0.19308212107486,0.0895720305944008,0.0671169896630334,-0.109139235196623,0.410210898645193,0.45797115279103,0.637973176397459,0.595361606513843,0.110050159034996,0.0852525815015805,0.415335545318424,0.0893617106040782,0.39066996463515,-0.00353338993439018,-0.062641985248058,0.102137297234062,-0.0235269162769122,0.134996757443725,0.131469137777645,0.150072553553022,-0.142863504319408,-0.137443319905884,-0.138092797783645,-0.109020004045644,-0.253713293728825,0.15954001883494,-0.251511067490994,0.384751019635427,0.394525302700622,0.329664970853198,0.143840215085767,0.0302794497085455,-0.0716989724354187,0.0587986735042012,0.191887827038145,0.442696278319705,0.373926628868747,0.43454086497752,0.0939318439697085,0.257807162487555,0.0414112010956061,0.576406339836474,0.252079150399929,0.375408997705881,0.611328227519469,0.252746920244779
"BaseRunning_2021",0.0533070352469053,0.0453584777465255,0.0312575800696156,0.0678492172783491,0.0824794595993862,0.0679456588589959,0.286778583462467,-0.0497426411769112,0.114796821408826,-0.000988840554520889,-0.0839592492769029,-0.00880066087746461,0.00550986660100541,-0.0374418408725167,-0.0248833295543212,0.10024373323087,-0.0850921973319325,0.508341589240306,0.403805245549064,0.0556985007900897,0.0773686882707076,0.0109554004401329,0.0579630979566293,0.0159433347052758,0.0134831717581095,-0.0163498792890199,0.0310684539532332,0.201076460892546,0.192380054508599,0.187614025772036,-0.161124453896342,0.00334746582049073,-0.133978298143742,-0.0386239523871406,-0.00341700440554664,-0.0164294855345781,-0.0462689938196821,0.0851918644015306,0.0973642888152565,0.0130957176294589,0.082657915871822,-0.0916546488544039,-0.00138148539411494,-0.0618807720523232,0.169571480528184,0.116056430745805,-0.0723564775978163,-0.0255228890386384,-0.0163481082063446,0.0170816035601948,0.15936366617528,0.537630510176271,0.481864979649329,-0.0257100688282626,0.368212212982551,0.0544397249638304,0.0947301038617879,0.0994149660473986,0.0871823368594883,0.127357112913883,-0.00977655629078366,-0.0150772239282804,-0.0152747767883186,0.0797514888894939,0.0982816657963254,0.0554273551861331,-0.0732217044445586,-0.00782725939542717,-0.161066197874478,0.00381816778295512,-0.0380200712255853,-0.00292072861665333,-0.0458474298044093,0.0854513327817258,0.0140210555003836,0.0832861641244272,-0.0931290141088097,-0.0614017872172991,-0.0926089435220844,0.028752034980422,-0.0809183188902049,0.50032730754488,-0.148290292343022,-0.0919156350611451,-0.0597192751634007,-0.103658339183744,-0.0603378502434991,-0.00680598749699808,-0.148450536013135
"Spd_2021",0.136626871044285,0.100654009962477,0.0926900855093249,0.102007171270844,0.113822283980974,0.0929850474149863,0.317327700831948,-0.0111026992512535,0.155403420822332,0.0436141407962989,0.00396342820722049,0.0414697888966822,0.112763105448318,0.0666566054804957,0.0166343073194284,0.146693320002676,-0.0747243526640849,0.478405091604521,0.426079179351034,-0.00287514155260633,0.100930798465711,0.0577442652287415,0.0886520967279944,0.0366155650797241,0.0816148667033579,0.0576359200702567,0.0950965726248845,0.191639078819956,0.278266243264637,0.259307705582455,-0.134520627916897,0.0813927073545039,-0.12559115877082,-0.070298923140595,-0.0273529716308199,-0.0446682139840916,-0.0386843178295284,0.0479882052965047,0.0220812396896038,0.0281576449195401,0.0332288885081966,-0.0491651560146957,0.00723312736423444,-0.0642273490066877,0.154603162930954,0.208879767235962,0.00845804838346672,-0.0577413721451886,-0.0305486242501627,0.0577129667484301,0.119435314119954,0.444917477801133,0.583049742933438,-0.0579919768124661,0.290485763048698,0.0415774843296352,0.0791407486409756,0.0297070711639145,0.0253636179009104,0.052960969539857,-0.046731695647614,-0.0534126593751116,-0.0513915473679415,0.0913545285034361,0.081699775550329,0.0685899350795265,-0.00831149657535176,0.0674483901255032,-0.135194917283922,0.0818234636393445,-0.0700327626646323,-0.0271226307694008,-0.0386405501474005,0.048132216267694,0.0287642405354591,0.0338912509284871,-0.0499244903594049,-0.0633902537681203,-0.0926942037648937,-0.0116881734208977,-0.0721838139717099,0.42267703391229,-0.0842956100222425,-0.0464764281123955,-0.0080018640859859,-0.0706879463237073,0.0319376275260103,0.043252327221789,-0.109263805493091
"wRC_plus_2021",0.410610122725762,0.446850504799392,0.456686852148349,0.446512071890235,0.40692142997033,0.425812629372481,0.156453764630235,0.436143904578963,0.467823235399674,0.45352183737505,0.471228441356102,0.329429036735929,0.419370851101592,0.31293573360116,0.318338784479827,-0.167701741711538,0.338075160889807,0.175554341173002,0.160860023650508,0.2460869975096,0.385051747598307,0.446685433517587,0.420985733256469,0.30919367728152,0.463729925729474,0.474985269877015,0.452771120322985,0.289631599236517,-0.0748623345804068,0.0104402454847789,0.212314778577713,-0.136227750592482,0.250372155847269,0.33315078116077,0.292047477937043,0.325165319800006,0.253720245794899,0.106997957687697,-0.104291436330542,0.0936367194128974,-0.119858080526035,0.07239795324274,-0.0636636507520597,0.123339634307303,0.0220952681952553,0.024964428681539,0.00186430337473767,0.329284253612409,0.34736289760553,0.480391729825235,0.345884974343021,-0.0362321939559421,-0.0208769835923402,0.330845774251053,-0.00308872768474758,0.275631941517509,-0.0246106568925852,-0.162147213147773,0.0071558891777601,-0.137092929824615,0.0415501922450503,0.0664060002533911,0.0702958773294362,-0.137452214328007,-0.149523150280579,-0.106003833075057,-8.89537048073236e-05,-0.116484846011527,0.21011933897877,-0.136288151362147,0.333166591409332,0.291734558927137,0.252803308762489,0.10693498911904,0.0934981524906783,-0.120132124501865,0.0740626405238084,0.122240964730063,0.438345849781314,0.309176944970771,0.419084184981061,-0.0468909383431946,0.289407719132066,0.106502438019746,0.471426326687501,0.273622074225614,0.399397718471801,0.467574940586439,0.257159868319767
"wBsR_2021",0.0685819925627398,0.0585916767783286,0.0494548900233767,0.0713383310811501,0.0777868130003126,0.059550819660469,0.173288675726632,0.0125421822760868,0.107698821434754,0.0600609044604206,-0.0329933983183623,0.0321251955172293,0.0474893445531841,0.00077267337215867,0.0362886110260499,0.0499487651208459,-0.0121995193826672,0.394728272696387,0.296264709816355,0.0200066615863868,0.0649614973069926,0.0433004526201451,0.0551989684419507,0.0376451942889276,0.0409849865944423,0.0172583894211468,0.0546916532881796,0.128411190533088,0.0918493710226897,0.0900402261188643,-0.0782171819568821,0.0323380437118119,-0.0986746645125463,-0.0231759425788785,-0.000464689115437503,-0.00874042721737429,-0.0154863230849604,0.0446689265616126,0.0541508467560812,-0.0012126979513429,0.0218148905569029,-0.0216780057456831,0.0193320277677251,-0.022715465078232,0.0738883210265031,0.0723701884581264,-0.00455092804480876,-0.0140150312857767,0.00711336483879448,0.0400114793208369,0.145751042814161,0.3356660648492,0.292001339845195,-0.0127377030721811,0.295670070079445,0.112298326062597,0.159762061132799,0.0539761894795636,0.0727748350559387,0.0854325248726517,-0.0249875072895576,-0.059467141273926,-0.0419958395751245,0.0726979742862627,0.0535649666476921,0.0628760777787592,-0.0618567168960845,0.0109857345186052,-0.0768801812242757,0.033463820771831,-0.0218485848280339,0.000504813396612187,-0.0143318447749559,0.0451150929393824,0.000156440374772323,0.0227776032592933,-0.024092432119143,-0.0225694469671862,-0.0677361259366105,-0.024013407948895,-0.0552337445002763,0.272489775565788,-0.0750915523722637,-0.00964889881882428,-8.30498477811458e-05,-0.0422351173392652,-0.0174339353439374,0.0232280218419932,-0.0847294000255413
"WPA_2021",0.331011139255665,0.384917693932019,0.398519567370854,0.404633299319324,0.356518356367887,0.379115919198106,0.132348078608181,0.446914606887562,0.43513658348986,0.437847840395577,0.464265786531177,0.475774535816169,0.359684789637547,0.239984215714624,0.224046363578005,-0.160636628239103,0.292945174240688,0.194666853516231,0.20491066134159,0.262390129221723,0.333975464204499,0.380385070619666,0.367198565949748,0.213576753259702,0.406432524274591,0.425258150142373,0.391508309118596,0.249403983195551,-0.0921140061334314,-0.0109105709962614,0.214197232750845,-0.127239271579701,0.237391134965214,0.3333380792178,0.335138519150349,0.355320579261631,0.305951403805153,0.12816601958709,-0.0841180599937201,0.0598711235484983,-0.073458682427397,0.0430422272046203,-0.098032048439998,0.221670255772653,0.00912471334305495,0.0379266567427434,0.0198942014693139,0.351032690548715,0.433600514842083,0.470581539841625,0.369397670996337,-0.0276623266666111,-0.0201634099231089,0.352671475094986,-0.0033003533676536,0.359528354527745,-0.0289447130464339,-0.0925645119925365,0.0999593353355336,-0.0467293904038518,0.049789615828831,0.0435284818000881,0.0604457206784688,-0.140784314613574,-0.145669370151079,-0.0643795221924064,-0.11827753307497,-0.181627829381473,0.210449323303095,-0.128283308407051,0.332315436806197,0.334122592119617,0.304084947276959,0.127775116701996,0.0585455687639724,-0.0740713881260752,0.0460127785165645,0.218794652254074,0.411251091495596,0.30269024158767,0.407894008927396,-0.0352297400547858,0.282581482352613,0.0484476929846153,0.481074338016717,0.282927778312089,0.341060034623239,0.433728082656546,0.2690894618663
"Clutch_2021",-0.0424686608059714,-0.0631171063185434,-0.0660630960678719,-0.0610880267915515,-0.0354306235685926,-0.0929454436836977,0.00524792199267143,-0.0926546747714305,-0.089129256836844,-0.0869213056528269,-0.0790904217297396,0.0351799509901703,-0.0741307014045324,-0.0478493394588989,-0.0974514739133062,0.0693906204886704,-0.0475440854063685,0.0444904097586775,0.0966701656722662,-0.0181599863695564,-0.0394054540875498,-0.0863702375241566,-0.0351466908545677,-0.0900833117169526,-0.0679322518325279,-0.0738237700170577,-0.0638083054279739,-0.0278240308194538,0.0754312138090389,0.0481764265661312,-0.0352191024489564,-0.0126797330762362,-0.0379879581163804,-0.0349058394958479,-0.0444058566801249,-0.04373336129375,-0.0528540590933964,-0.0168795916455029,-0.00810560529909914,0.037917915686736,0.0147912067012258,-0.0355087891072902,-0.0276691592466045,-0.0333501349151341,-0.0184592833968658,0.0443181064896589,-0.033271795132295,-0.0450835485923004,-0.0817983180657623,-0.0819147888518467,-0.0478541013846459,-0.00477618279272191,0.0161733889036794,-0.0421006973838076,-0.00693860607113883,-0.0353374870698291,0.0509438545074904,0.0183686825965629,-0.0317233571391116,0.00554018576717408,0.0561296672439927,0.0414678442504686,0.0562498878691359,0.0353154320383327,0.0149405071169185,-0.0436666411361712,0.0126477248628158,-0.0361816243853883,-0.0320396796224123,-0.0118074243968594,-0.0328704025048276,-0.0427298924707688,-0.0501656259012453,-0.0162213621485593,0.0396233998214794,0.0156896958151523,-0.0371475901891034,-0.0302818741787121,-0.0437142434414813,-0.00251403031922116,-0.0389452335420613,-0.00222095157895764,-0.10048491957073,-0.0250083935454579,-0.0883198073179631,-0.0538085694440335,-0.0580362122558947,-0.084219854977824,-0.0981985500874033
"O.Swing_pct_2021",-0.0845587961951038,-0.0586415979568864,-0.0896495254940491,-0.0306530243120643,-0.0143274540947709,-0.0237393109000596,-0.0352663030360099,-0.0795604325123582,-0.128097812617156,-0.0417548649882138,-0.335674836577722,-0.0796450636065854,-0.0931478638341753,-0.0499805987073554,-0.065528204885725,-0.0248257579912516,0.0668736297340067,-0.0803858776374963,-0.0326182188670312,0.0527366911186331,-0.0112448207211033,-0.0823987222239204,-0.0297963581602893,-0.0486084186825647,-0.139007987044624,-0.21749774792635,-0.0911323126656095,0.0262477172625323,-0.0959002140142556,-0.130362327754437,-0.503511821421949,-0.0227232493716062,-0.397008738636608,-0.211149895477499,-0.00107692263399999,-0.0775384334577607,-0.0405902259654984,0.0488695578451462,0.0262827824938681,0.0208514755100013,0.117094444225076,-0.131055016688767,0.013479914020574,0.00827336425209345,0.0077514288437968,-0.075161642458951,-0.213229666265203,-0.109047388785483,-0.117812010039994,-0.11384187203172,-0.0993729418859521,-0.0411122395202817,-0.0352307464342708,-0.115491705054091,-0.0500138676105929,-0.0567363252278897,0.116248395179549,0.695658570006586,0.390918405262637,0.644964804706836,0.035154041050307,-0.0691430606432241,-0.114563860483309,-0.250140049210119,0.346140491394166,0.311089124358681,-0.44747231475348,-0.0783145996104891,-0.499343711056888,-0.0212665838694544,-0.208416796175696,0.0010783219172614,-0.0376488218252481,0.0499456301245015,0.0223440192412763,0.119205096039815,-0.134194535631733,0.0126810313597764,-0.140293912566721,0.0856710368627268,-0.0203437217670005,-0.0250084074614831,-0.110884823516587,-0.125363849835791,-0.0717556661207345,-0.0851835176664537,0.016249886184472,-0.0532420532019707,-0.0428770498037294
"Z.Swing_pct_2021",0.0541677771353041,0.0867946193998897,0.0722342176235349,0.0967588216182631,0.0860426345946351,0.0939844826673849,0.0399681325847703,0.09891773141056,0.0633884155461319,0.110632859755932,-0.0530204466342359,0.0564385803506944,0.116297428057648,0.00526403405074559,0.0631441136239483,-0.0580745498317442,0.0972464829444864,-0.00239223631031424,-0.00640843185515731,0.0966511497884699,0.0689173237021435,0.0659009631480589,0.0856137456607237,0.00176726620537426,0.038076509605674,0.00406230312068589,0.0579169867152359,0.0425695649660809,-0.0486063172045864,-0.0398409725933322,-0.185377561944132,0.0480289819702137,-0.19417342693157,-0.0136317014973994,0.105109091144596,0.068470165684605,0.0853604757452033,0.103898521352992,-0.0370368221388109,0.0563739510049518,-0.0117695530270886,-0.018231192745883,-0.0805275407323023,0.0781868521445808,-0.0551221088509629,0.000270196457251822,-0.0120708234443518,0.0525985606282853,0.0275743436550287,0.0652075139052363,0.0457505784251536,0.00260119183224751,0.0031223235043927,0.0478070992405978,-0.00506546478283396,0.0424032990012164,0.0513417519386864,0.377436836216259,0.708261816881681,0.567783667526799,-0.192193637064531,-0.221700224905443,-0.258752980941714,-0.219041972028034,0.20647042066664,0.408783858464189,-0.696230232993239,-0.2044269256508,-0.185590303635586,0.0473172842895105,-0.0136972064088265,0.105121811647814,0.085247899765871,0.103952051634283,0.0554717237159774,-0.0117905610325208,-0.0176540874982145,0.0767779210386656,0.0591797814727395,0.100690525830267,0.138079778089588,0.0065726316640157,0.0634478747825848,0.0239876863059588,0.146930807053903,0.117811496441245,0.127240123134075,0.110428228642413,0.107876552936523
